molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3682834,COc1cc(C#N)ccc1-c1nncc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,423.4790000000001,3.4343800000000018,1.0,8.0,6.585026652029182
CHEMBL3682840,COc1ccccc1-c1nncc2cc(S(=O)(=O)Nc3ncc(F)s3)ccc12,active,416.45900000000006,3.701800000000002,1.0,7.0,6.585026652029182
CHEMBL3687538,COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,466.4660000000002,4.581500000000002,1.0,7.0,8.0
CHEMBL3687539,COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,461.4250000000002,3.915000000000002,1.0,7.0,7.3979400086720375
CHEMBL3687540,COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncc(F)s3)ccc12,active,484.4560000000002,4.720600000000002,1.0,7.0,8.0
CHEMBL3687541,COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncco3)ccc12,active,450.3980000000002,4.113000000000002,1.0,7.0,6.769551078621726
CHEMBL3687542,COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncns3)ccc12,active,467.4540000000002,3.9765000000000015,1.0,8.0,7.698970004336019
CHEMBL3687543,COc1cc(C(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,448.4760000000001,4.500300000000002,1.0,7.0,8.0
CHEMBL3687544,COc1cc(Cl)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,432.9140000000001,4.216100000000002,1.0,7.0,8.0
CHEMBL3687545,COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nncs3)ccc12,intermediate,467.4540000000002,3.9765000000000015,1.0,8.0,5.958607314841775
CHEMBL3687546,COc1cc(C#N)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,423.4790000000001,3.4343800000000018,1.0,8.0,7.698970004336019
CHEMBL3687550,COc1cc(C#N)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,422.4910000000001,4.039380000000002,1.0,7.0,7.698970004336019
CHEMBL3687551,COc1cc(F)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,415.4710000000001,4.306800000000003,1.0,6.0,7.522878745280337
CHEMBL3687552,COc1cc(Cl)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,431.9260000000001,4.821100000000003,1.0,6.0,7.3979400086720375
CHEMBL3687553,COc1cc(C(F)(F)F)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,465.4780000000002,5.186500000000002,1.0,6.0,7.301029995663981
CHEMBL3687554,COc1ccccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,397.4810000000001,4.167700000000003,1.0,6.0,7.154901959985743
CHEMBL3687555,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(C(F)(F)F)cc3Cl)ccnc2c1,active,469.8970000000001,5.831300000000002,1.0,5.0,6.657577319177793
CHEMBL3687560,COc1cc(C(F)(F)F)ccc1-c1c(N)cnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,480.49300000000017,4.768700000000002,2.0,7.0,8.0
CHEMBL3687561,COc1cc(C(F)(F)F)ccc1-c1c(C#N)cnc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,490.48800000000017,5.058180000000003,1.0,7.0,7.221848749616356
CHEMBL3687562,COc1cc(C(F)(F)F)ccc1-c1cncc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,460.4370000000002,4.520000000000003,1.0,6.0,7.3979400086720375
CHEMBL3687565,COc1cc(C(F)(F)F)ccc1-c1cncc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,465.4780000000002,5.186500000000002,1.0,6.0,7.3979400086720375
CHEMBL3692148,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)cnc12,active,466.4660000000002,4.581500000000002,1.0,7.0,6.795880017344075
CHEMBL3687568,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)cnc12,intermediate,461.4250000000002,3.915000000000002,1.0,7.0,5.404503778174426
CHEMBL3687570,Cn1ncnc1COc1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,397.4200000000001,1.5331,1.0,9.0,5.0
CHEMBL3687571,O=S(=O)(Nc1ccncn1)c1ccc2c(OCCn3ccnn3)nccc2c1,inactive,397.4200000000001,1.4960999999999998,1.0,9.0,5.0
CHEMBL3687572,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3cc4n(n3)CCCO4)nccc2c1,inactive,438.4690000000002,2.3836000000000004,1.0,9.0,5.0
CHEMBL3687573,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3cccnc3N3CCOCC3)nccc2c1,inactive,478.5340000000003,2.6362000000000005,1.0,9.0,5.0
CHEMBL3687574,O=S(=O)(Nc1ccncn1)c1ccc2c(OCC(F)(F)C3CCOCC3)nccc2c1,inactive,450.4670000000002,3.266300000000002,1.0,7.0,5.0
CHEMBL3687575,Cc1cccc(CCCOc2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)n1,inactive,435.5090000000001,3.540620000000001,1.0,7.0,5.0
CHEMBL3687576,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3ccc(-n4ccnc4)cc3)nccc2c1,inactive,458.5030000000001,3.590300000000002,1.0,8.0,5.0
CHEMBL3687577,O=S(=O)(Nc1ccncn1)c1ccc2c(OCCCc3cn[nH]c3C(F)(F)F)nccc2c1,inactive,478.4560000000001,3.579100000000002,2.0,7.0,5.0
CHEMBL3687578,O=S(=O)(Nc1ccncn1)c1ccc2c(OCCn3cccc3)nccc2c1,inactive,395.4440000000001,2.706100000000001,1.0,7.0,5.0
CHEMBL3687579,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3ccc(N4CCOCC4)cc3)nccc2c1,inactive,477.5460000000003,3.241200000000002,1.0,8.0,5.0
CHEMBL3687580,Cn1cc(CCOc2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)cn1,inactive,410.45900000000006,2.1806,1.0,8.0,5.0
CHEMBL3687581,Cn1ncc2cccc(-c3nccc4cc(S(=O)(=O)Nc5ccncn5)ccc34)c21,inactive,416.4660000000001,3.379300000000001,1.0,7.0,5.0
CHEMBL3687582,Cc1c(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)ccc2c1cnn2C,inactive,430.4930000000001,3.6877200000000014,1.0,7.0,5.0
CHEMBL3687583,Cc1cc2c(cnn2C)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,430.4930000000001,3.6877200000000014,1.0,7.0,5.0
CHEMBL3687584,Cc1ccc2c(cnn2C)c1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,430.4930000000001,3.6877200000000014,1.0,7.0,5.0
CHEMBL3687585,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3cccc4cccnc34)nccc2c1,inactive,413.4620000000001,4.040800000000003,1.0,6.0,5.0
CHEMBL3687586,Cc1noc(C)c1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,381.4170000000001,3.097440000000001,1.0,7.0,5.0
CHEMBL3687587,Cn1nc(C(F)(F)F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,434.4030000000001,3.2449000000000003,1.0,7.0,5.0
CHEMBL3687588,COc1nccc(NS(=O)(=O)c2ccc3c(-c4ccc(C(F)(F)F)cc4OC)nccc3c2)n1,inactive,490.46300000000014,4.528600000000004,1.0,7.0,5.0
CHEMBL3687589,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)NC(C)=O)ccc12,inactive,424.4000000000002,3.754000000000002,1.0,5.0,5.0
CHEMBL3687590,Cn1ccnc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,inactive,371.44700000000006,2.8926000000000007,1.0,7.0,5.0
CHEMBL3687591,O=S(=O)(Nc1ccncn1)c1ccc2c(C3CCCN3C3CCOCC3)nccc2c1,inactive,439.5410000000003,3.141500000000001,1.0,7.0,5.0
CHEMBL3687592,N#Cc1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,inactive,316.367,2.36378,1.0,6.0,4.522878745280337
CHEMBL3687593,COC(=O)c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,inactive,349.39300000000003,2.2787000000000006,1.0,7.0,5.0
CHEMBL3682680,CN1CCN(c2cc(C(F)(F)F)ccc2-c2cccc3cc(S(=O)(=O)Nc4nccs4)ccc23)CC1,active,532.613,5.534700000000004,1.0,6.0,6.230622673923861
CHEMBL3682681,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCCC3c3cccnc3)cccc2c1,active,437.5500000000002,4.228600000000004,1.0,7.0,6.761953896871205
CHEMBL3692144,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCC[C@H]3c3cccnc3)cccc2c1,active,437.5500000000002,4.228600000000004,1.0,7.0,7.202732459169283
CHEMBL3682682,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCC[C@@H]3c3cccnc3)cccc2c1,intermediate,437.5500000000002,4.228600000000004,1.0,7.0,5.87942606879415
CHEMBL3682683,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCCC3c3ccncc3)cccc2c1,active,437.5500000000002,4.228600000000004,1.0,7.0,6.623423042943488
CHEMBL3692145,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCC[C@H]3c3ccncc3)cccc2c1,intermediate,437.5500000000002,4.228600000000004,1.0,7.0,5.632644078973981
CHEMBL3682684,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCC[C@@H]3c3ccncc3)cccc2c1,active,437.5500000000002,4.228600000000004,1.0,7.0,7.405607449624573
CHEMBL3682685,CC1CCCN1c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,intermediate,374.4910000000001,3.480800000000002,1.0,6.0,5.8326826652518236
CHEMBL3682686,O=S(=O)(Nc1ncns1)c1ccc2c(N3CCC3c3ccccc3)cccc2c1,inactive,422.53500000000014,4.443500000000003,1.0,6.0,4.978810700930062
CHEMBL3682688,COc1ccccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,active,397.4810000000001,4.167700000000002,1.0,6.0,7.242603971206976
CHEMBL3692127,O=S(=O)(Nc1ncns1)c1ccc2c(C3CCCN3)cccc2c1,intermediate,360.4640000000001,2.9166000000000007,2.0,6.0,5.099086932262331
CHEMBL3682689,O=S(=O)(Nc1ncns1)c1ccc2c(C3CCCN3c3ccccn3)cccc2c1,active,437.5500000000002,4.228600000000004,1.0,7.0,6.490797477668897
CHEMBL3682690,O=S(=O)(Nc1ncns1)c1ccc2c(C3CCCN3Cc3ccccc3)cccc2c1,intermediate,450.5890000000002,4.829200000000005,1.0,6.0,5.653647025549361
CHEMBL3682691,O=S(=O)(Nc1ncc[nH]1)c1ccc2c(C3CCCN3Cc3ccccc3)cccc2c1,inactive,432.54900000000015,4.7008000000000045,2.0,4.0,4.886056647693163
CHEMBL3682692,O=S(=O)(Nc1ncns1)c1ccc2c(NCc3ccccc3)cccc2c1,intermediate,396.49700000000007,4.104200000000002,2.0,6.0,5.351639989019068
CHEMBL3682693,CN(Cc1ccccc1)c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,intermediate,410.52400000000006,4.1285000000000025,1.0,6.0,5.835647144215563
CHEMBL3682694,O=C(c1ccccc1)N1CCCC1c1cccc2cc(S(=O)(=O)Nc3nccs3)ccc12,inactive,463.5840000000001,5.074400000000003,1.0,5.0,4.928117992693875
CHEMBL3682695,O=S(=O)(Nc1nccs1)c1ccc2c(C3CCCN3C3CCOCC3)cccc2c1,intermediate,443.59400000000034,4.413000000000004,1.0,6.0,5.8124792791635365
CHEMBL3682696,O=S(=O)(Nc1nccs1)c1ccc2c([C@@H]3CCCN3C3CCOCC3)cccc2c1,inactive,443.59400000000034,4.413000000000004,1.0,6.0,4.838631997765025
CHEMBL3682697,O=S(=O)(Nc1nccs1)c1ccc2c([C@H]3CCCN3C3CCOCC3)cccc2c1,intermediate,443.59400000000034,4.413000000000004,1.0,6.0,5.701146923590294
CHEMBL3682698,[C-]#[N+]Cn1c(-c2cccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)cc2cc(F)ccc21,intermediate,457.4900000000001,5.068190000000003,1.0,5.0,5.105683937315561
CHEMBL3682699,Cn1c(-c2cccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)cc2cc(F)ccc21,intermediate,432.4800000000001,4.728400000000003,1.0,5.0,5.4156687756324695
CHEMBL3682700,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncc(F)s3)ccc12,intermediate,482.4800000000002,5.930600000000003,1.0,5.0,5.478861916295964
CHEMBL3682701,O=S(=O)(Nc1ncc(F)s1)c1ccc2c(-c3ccc(C(F)(F)F)cc3C3=CCNCC3)cccc2c1,active,533.5720000000002,6.298700000000004,2.0,5.0,6.6777807052660805
CHEMBL3682702,CN1CCC(c2cc(C(F)(F)F)ccc2-c2cccc3cc(S(=O)(=O)Nc4ncc(F)s4)ccc23)CC1,active,549.615,6.731200000000006,1.0,5.0,6.549750891680639
CHEMBL3682703,Cn1cncc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncc(F)s3)ccc12,active,532.5440000000001,6.322500000000003,1.0,6.0,6.853871964321762
CHEMBL3682704,Cn1ccnc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncc(F)s3)ccc12,active,532.5440000000001,6.322500000000003,1.0,6.0,6.478861916295964
CHEMBL3682705,O=S(=O)(Nc1ncc(F)s1)c1ccc2c(-c3ccc(C(F)(F)F)cc3-n3ccnc3)cccc2c1,active,518.5170000000002,6.107700000000004,1.0,6.0,6.338187314462739
CHEMBL3682706,O=S(=O)(Nc1ncc(F)s1)c1ccc2c(-c3ccc(C(F)(F)F)cc3C3CCNCC3)cccc2c1,active,535.5880000000002,6.389000000000005,2.0,5.0,6.928117992693875
CHEMBL3682707,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3cc4cc(F)ccc4[nH]3)cccc2c1,inactive,418.4530000000001,4.718000000000003,2.0,4.0,4.94692155651658
CHEMBL3682708,COc1cc(-c2ccccc2)ccc1-c1cccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,467.5500000000001,5.7732000000000046,1.0,5.0,6.1598939055432425
CHEMBL3682709,CN1CCC(c2cc(C(F)(F)F)ccc2-c2cccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)CC1,active,526.5840000000001,5.9256000000000055,1.0,5.0,6.205511953340831
CHEMBL3682710,CS(=O)(=O)c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,507.51500000000016,4.519900000000003,1.0,6.0,5.540607512240769
CHEMBL3682711,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccc(C(F)(F)F)cc3C3(F)CNC3)cccc2c1,active,502.49300000000017,4.884400000000004,2.0,5.0,6.185752404268079
CHEMBL3682712,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccc(C(F)(F)F)cc3C3=CCNC3)cccc2c1,active,496.5140000000002,5.103000000000004,2.0,5.0,6.747146969020107
CHEMBL3682713,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccc(C(F)(F)F)cc3C3CCNCC3)cccc2c1,active,512.5570000000002,5.583400000000005,2.0,5.0,6.903089986991944
CHEMBL3692128,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccc(C(F)(F)F)cc3-n3ccnc3)cccc2c1,active,495.4860000000001,5.302100000000004,1.0,6.0,6.063486257521107
CHEMBL3682714,CN1CCC=C(c2cc(C(F)(F)F)ccc2-c2cccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)C1,active,524.5680000000001,5.8353000000000055,1.0,5.0,6.308034897232639
CHEMBL3682715,Cn1cncc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,509.51300000000015,5.516900000000004,1.0,6.0,6.287350298372789
CHEMBL3682716,Cn1ccnc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,509.51300000000015,5.516900000000004,1.0,6.0,6.29929628285498
CHEMBL3682717,COc1cc(C2CC2)ccc1-c1cccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,431.5170000000001,4.983600000000004,1.0,5.0,6.199970640755866
CHEMBL3682718,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(F)cc3-c3ccncc3)nccc2c1,intermediate,462.5310000000001,5.360200000000003,1.0,6.0,5.575118363368933
CHEMBL3682719,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(F)cc3C3=CCOC3)nccc2c1,intermediate,453.5200000000002,4.711800000000004,1.0,6.0,5.653647025549361
CHEMBL3682721,Cn1cc(-c2cc(F)ccc2-c2nccc3cc(S(=O)(=O)Nc4nccs4)ccc23)cn1,intermediate,465.53500000000014,4.698700000000003,1.0,7.0,5.096910013008056
CHEMBL3682722,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3ncoc3-c3ccccc3)nccc2c1,intermediate,459.48700000000014,4.059600000000003,1.0,8.0,5.345823458122039
CHEMBL3682723,C[C@@H](COc1ccc(Cl)cc1)Oc1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,470.9380000000001,4.325300000000002,1.0,7.0,5.377785977033705
CHEMBL3682724,O=S(=O)(Nc1ccncn1)c1ccc2c(OCCCc3ccc(Cl)cc3)nccc2c1,intermediate,454.9390000000002,4.490600000000003,1.0,6.0,5.102372908709558
CHEMBL3682725,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3nccn3Cc3ccc(Cl)cc3)nccc2c1,inactive,506.97500000000014,4.302800000000003,1.0,8.0,4.467245621007502
CHEMBL3682726,O=S(=O)(Nc1ccncn1)c1ccc2c(OC[C@H]3CN(Cc4ccccc4)CCO3)nccc2c1,inactive,491.57300000000026,3.1054000000000013,1.0,8.0,4.522878745280337
CHEMBL3682728,O=S(=O)(Nc1ccncn1)c1ccc2c(OCc3cccc4[nH]ncc34)nccc2c1,inactive,432.4650000000001,3.2809000000000017,2.0,7.0,4.522878745280337
CHEMBL3682729,N#Cc1cccc(COc2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)c1,inactive,417.4500000000001,3.2762800000000016,1.0,7.0,4.522878745280337
CHEMBL3682731,COc1ccc(C(F)(F)F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,460.4370000000001,4.520000000000003,1.0,6.0,6.3819519032879075
CHEMBL3682732,COc1ccccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,392.44000000000005,3.5012000000000016,1.0,6.0,4.97061622231479
CHEMBL3682733,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccc(C(F)(F)F)cc3)nccc2c1,inactive,430.41100000000006,4.511400000000003,1.0,5.0,4.528708288941061
CHEMBL3682734,COc1cc(F)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,428.4200000000001,3.7794000000000016,1.0,6.0,5.747146969020107
CHEMBL3682735,COc1cc(Cl)ncc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,427.87300000000016,3.5496000000000008,1.0,7.0,4.73754891026957
CHEMBL3682737,COc1ccc(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)c(OC)n1,inactive,423.4540000000002,2.9048000000000007,1.0,8.0,4.785156151952302
CHEMBL3682738,COc1ccc(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,426.8850000000001,4.154600000000002,1.0,6.0,5.863279432843593
CHEMBL3682739,COc1ccc(OC)c(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)c1,intermediate,422.4660000000001,3.509800000000002,1.0,7.0,5.235077015350112
CHEMBL3682740,COc1ccc(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,410.4300000000001,3.6403000000000016,1.0,6.0,5.617982957425132
CHEMBL3682741,COc1ccc(C)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,406.4670000000001,3.8096200000000016,1.0,6.0,5.619788758288394
CHEMBL3682742,COc1ccc(C#N)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,417.4500000000001,3.372880000000001,1.0,7.0,5.1432711096171175
CHEMBL3682743,COc1ccc(OC(F)(F)F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,476.4360000000001,4.399800000000004,1.0,7.0,5.991399828238082
CHEMBL3682745,COc1cc(OC(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,476.43600000000015,4.399800000000004,1.0,7.0,6.039053804266168
CHEMBL3682746,COc1cc(F)c(C)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,424.4570000000001,3.9487200000000016,1.0,6.0,5.661543506395395
CHEMBL3682747,COc1cc2ccccc2cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,442.5000000000001,4.654400000000003,1.0,6.0,5.94692155651658
CHEMBL3682748,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccc(C(F)(F)F)cc3Cl)nccc2c1,intermediate,464.8560000000001,5.164800000000002,1.0,5.0,5.54515513999149
CHEMBL3682750,COc1cccc(F)c1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,410.4300000000001,3.6403000000000016,1.0,6.0,5.298432014944073
CHEMBL3682752,COc1cc(Cl)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,426.8850000000001,4.154600000000002,1.0,6.0,5.876148359032914
CHEMBL3682753,COc1cc(Cl)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,active,461.33000000000015,4.808000000000003,1.0,6.0,6.405607449624573
CHEMBL3682755,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3cc(C(F)(F)F)ccc3F)nccc2c1,inactive,448.40100000000007,4.650500000000003,1.0,5.0,4.966576244513051
CHEMBL3682757,Cc1cc2cnn(C)c2cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,430.4930000000001,3.6877200000000014,1.0,7.0,4.522878745280337
CHEMBL3682759,COc1cc(F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,410.4300000000001,3.6403000000000016,1.0,6.0,5.370590400897281
CHEMBL3682760,COc1ncc(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,427.8730000000001,3.5496000000000008,1.0,7.0,5.795880017344075
CHEMBL3682763,COc1cccc(OC)c1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,inactive,422.4660000000001,3.509800000000002,1.0,7.0,4.638272163982407
CHEMBL3682764,COc1ccc(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)c(OC)c1,inactive,422.4660000000002,3.509800000000002,1.0,7.0,4.779891911959945
CHEMBL3682765,CCOc1ccccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,intermediate,406.4670000000001,3.891300000000001,1.0,6.0,5.057991946977687
CHEMBL3682766,O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccccc3OCC(F)(F)F)nccc2c1,inactive,460.4370000000001,4.433700000000003,1.0,6.0,4.525783735923745
CHEMBL3682767,COc1cc(C)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,411.5080000000001,4.4761200000000025,1.0,6.0,6.405607449624573
CHEMBL3682768,COc1ncc(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,432.9140000000001,4.216100000000002,1.0,7.0,6.2949920406666635
CHEMBL3682769,COc1cc(Cl)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,466.37100000000015,5.474500000000004,1.0,6.0,6.301029995663981
CHEMBL3682770,Cc1ccccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,intermediate,381.4820000000001,4.467520000000002,1.0,5.0,5.732828271596986
CHEMBL3682771,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccccc3Cl)nccc2c1,intermediate,401.9000000000001,4.812500000000002,1.0,5.0,5.886056647693163
CHEMBL3682772,COc1ccc(C(F)(F)F)cc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,465.4780000000001,5.186500000000002,1.0,6.0,6.357535479757878
CHEMBL3682773,COc1cc(NS(=O)(=O)c2ccc3c(-c4ccc(C(F)(F)F)cc4OC)nccc3c2)ncn1,intermediate,490.46300000000014,4.528600000000004,1.0,7.0,5.806875401645538
CHEMBL3682774,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccnc(C)n3)ccc12,inactive,474.4640000000002,4.828420000000004,1.0,6.0,4.931814138253838
CHEMBL3639816,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncncc3F)ccc12,intermediate,478.4270000000002,4.659100000000002,1.0,6.0,5.231361898752385
CHEMBL3682775,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nncs3)ccc12,active,466.4660000000002,4.581500000000003,1.0,7.0,6.0400051616715835
CHEMBL3682776,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3cccnn3)ccc12,intermediate,460.4370000000002,4.520000000000003,1.0,6.0,5.568636235841013
CHEMBL3682778,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3cc(C)ncn3)ccc12,intermediate,474.4640000000002,4.828420000000004,1.0,6.0,5.401209493236885
CHEMBL3682779,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncccn3)ccc12,intermediate,460.4370000000002,4.520000000000003,1.0,6.0,5.450996737974212
CHEMBL3692167,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(F)cc3O)nccc2c1,intermediate,401.4440000000001,4.003800000000002,2.0,6.0,5.2247537402597635
CHEMBL3682780,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(F)cc3Oc3cccnn3)nccc2c1,inactive,479.51800000000014,4.880500000000003,1.0,8.0,4.8696662315049934
CHEMBL3682781,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(F)cc3Oc3ccccn3)nccc2c1,inactive,478.53000000000014,5.485500000000004,1.0,7.0,4.856985199745905
CHEMBL3682782,N#CCOc1cc(F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,active,440.4810000000001,4.200580000000002,1.0,7.0,6.481486060122113
CHEMBL3682784,COc1ccccc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12,active,398.4690000000001,3.5627000000000013,1.0,7.0,6.5934598195660445
CHEMBL3682785,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12,active,466.4660000000002,4.581500000000003,1.0,7.0,6.872895201635193
